Song,Artist,query_idx,channel_artist_same,video_title,video_channel,video_url
Sugar Baby Love,100 % Disco,0,True,sugar baby love,100 % disco - topic,https://www.youtube.com/watch?v=0Lb4A8JfpX0
Funkytown,100 % Disco,0,True,funkytown,100 % disco - topic,https://www.youtube.com/watch?v=btqgC2Xbvgc
Ring My Bell,100 % Disco,0,True,ring my bell,100 % disco - topic,https://www.youtube.com/watch?v=iYvdndyjc54
Just An Illusion,100 % Disco,0,True,just an illusion,100 % disco - topic,https://www.youtube.com/watch?v=uEXD3JFfWOE
Gimme A Girl,100 % Disco,0,True,gimme a girl,100 % disco - topic,https://www.youtube.com/watch?v=XOXAUnhaay4
Can't Take My Eyes Off You,100 % Disco,0,True,can't take my eyes off you,100 % disco - topic,https://www.youtube.com/watch?v=S7nZ4SjXRv0
Stomp,100 % Disco,0,True,stomp!,100 % disco - topic,https://www.youtube.com/watch?v=LOvxe28rzoY
Knock On Wood,100 % Disco,0,True,knock on wood,100 % disco - topic,https://www.youtube.com/watch?v=Ly7F-nsA35M
Wooly Bully,100 60s,2,False,wooly bully - sam the sham & the pharaohs(울리 불리-샘 더 쇔 앤 더 페로우스)[가사 번역],팝뮤즈,https://www.youtube.com/watch?v=Xr2cT1TRMJc
Sailor,100 60s,5,False,looking glass - brandy (you're a fine girl) (official audio),looking glass,https://www.youtube.com/watch?v=DVx8L7a3MuE
Oh| Lonesome Me,100 60s,8,False,oh my love my darling(with lyrics),tariq murad,https://www.youtube.com/watch?v=UQ0knAO2Qjs
Jezebel,100 60s,4,False,90mh (official audio),svaroda,https://www.youtube.com/watch?v=9y5z-uLeo8g
I'm Gonna Make You Love Me,100 60s,0,False,"the supremes and the temptations: i'm gonna make you love me (gamble / huff, 1968) - lyrics",davidhertzberg1,https://www.youtube.com/watch?v=LgNNFCjYBhk
Someday We'll Be Together,100 60s,8,False,diana ross & the supremes - someday we'll be together lyrics,nice try,https://www.youtube.com/watch?v=GHGFBNbpOFs
Diamonds,100 60s,1,False,joan baez - diamonds and rust (with lyrics),dave bing,https://www.youtube.com/watch?v=1ST9TZBb9v8
Can't You Hear My Heart,100 60s,9,False,simon & garfunkel - the sound of silence (lyrics),young pilgrim music,https://www.youtube.com/watch?v=DCtouot15cA
Cherry Pie,100 60s,6,False,"""cherry pie"" - marvin & johnny (lyrics)",adartse310,https://www.youtube.com/watch?v=I4ff1WyDww8
C'est Si Bon (It's So Good),100 60s,8,False,serge gainsbourg ft. jane birkin - je t'aime...moi non plus (official audio),serge gainsbourg,https://www.youtube.com/watch?v=JIQiGN-vO-g
The Man With The Golden Arm,100 60s,4,False,joan baez - diamonds and rust (with lyrics),dave bing,https://www.youtube.com/watch?v=1ST9TZBb9v8
Eve Of Destruction,100 60s,3,False,eve of destruction  barry mcguire  (with lyrics),tryton111,https://www.youtube.com/watch?v=aT4VOykMrMc
Hallelujah Freedom,100 70s,8,False,ben e  king - stand by me (lyrics),young pilgrim music,https://www.youtube.com/watch?v=7rZyI7kPZMI
I'd Like To Teach The World To Sing,100 70s,1,False,the new seekers - i'd like to teach the world to sing 1972 with lyrics,islander8,https://www.youtube.com/watch?v=ZWKznrEjJK4
5.7.0.5.,100 70s,3,False,speechless - city boy / with lyrics,taurus music & lyrics,https://www.youtube.com/watch?v=E0-nAdTFBfg
Love Hurts,100 70s,1,False,love hurts (lyrics) by nazareth ♪,maverick51,https://www.youtube.com/watch?v=TyCPfdu1HoA
I Feel Love,100 70s,6,False,i feel love - donna summer 1977 hq lyrics musiclypz,jonathon trealey (musiclypz),https://www.youtube.com/watch?v=MPPPKSuWWSw
Your Kiss Is Sweet,100 70s,2,False,seal - kiss from a rose (official audio),rhino,https://www.youtube.com/watch?v=3-Yh6rnOchs
Come What May,100 70s,2,False,air supply - come what may (lyrics),alternate,https://www.youtube.com/watch?v=dtUb3aWugEI
Chantilly Lace,100 70s,5,False,big bopper chantilly lace 1958 4k lyrics,terry young,https://www.youtube.com/watch?v=5TlOcIdRdvs
Happy To Be On An Island In The Sun,100 70s,0,False,terry jacks - seasons in the sun (official audio),terryjacksvevo,https://www.youtube.com/watch?v=-tPcc1ftj8E
It Should Have Been Me,100 70s,4,False,kenny rogers - through the years | aesthetic lyrics,a1 clouds,https://www.youtube.com/watch?v=NJWS55sDbAc
Montego Bay,100 70s,9,False,montego bay - bobby bloom 1970 hq lyrics musiclypz,jonathon trealey (musiclypz),https://www.youtube.com/watch?v=rfAhy_3g-vI
Heart On My Sleeve,100 70s,5,False,al green - how can you mend a broken heart (official audio),fat possum records,https://www.youtube.com/watch?v=r0qmJoav5rE
Dreadlock Holiday,100 70s,4,False,10cc - dreadlock holiday (lyrics),rakazar,https://www.youtube.com/watch?v=qh9hfMO3MZA
I'll Take You There,100 70s,3,False,the staple singers - i'll take you there (official audio) - from stax number ones,stax records,https://www.youtube.com/watch?v=9no2puvuvMo
This Town Ain't Big Enough For Both Of Us,100 70s,9,False,america - a horse with no name (official audio),rhino,https://www.youtube.com/watch?v=na47wMFfQCo
Don't Leave Me This Way,100 70s,2,False,don't leave me this way  thelma houston (with lyrics),sunryse111,https://www.youtube.com/watch?v=LLXolMI0cfA
Keep On Truckin',100 70s,4,False,eddie kendricks - keep on truckin' [with lyrics] [1973] - billboard hot 100 number 1,at least one song each day,https://www.youtube.com/watch?v=Kp09RY_16iw
Love Will Keep Us Together,100 70s,9,False,captain & tennille - love will keep us together [with lyrics] [1975] - billboard hot 100 number 1,at least one song each day,https://www.youtube.com/watch?v=arXllgvKUpI
(Is This The Way To) Amarillo,100 70s,4,False,tie a yellow ribbon 'round the ole oak tree lyrics fixed,antiguo muy antiguo,https://www.youtube.com/watch?v=7-RlLFxgCkk
Billy| Don't Be A Hero,100 70s,0,False,"bo donaldson and the heywoods - billy, don't be a hero [with lyrics] [1974] - billboard hot 100 nr 1",at least one song each day,https://www.youtube.com/watch?v=6Xi8SRNbo4c
From Here To Eternity,100 70s,9,False,air supply - someone who believes in you (lyrics),nostaljam,https://www.youtube.com/watch?v=WJlH2KJImBo
Hey Girl Don't Bother Me,100 70s,9,False,the four seasons - big girls don't cry (official audio),rhino,https://www.youtube.com/watch?v=zRZpaxBMJRU
One Bad Apple,100 70s,0,False,the osmonds ~ one bad apple 1971 (w/lyrics) [hd],donna michelle 🎸,https://www.youtube.com/watch?v=mfQxTYuXXjE
Pass The Dutchie,100 80s,2,False,musical youth - pass the dutchie [stranger things season 4 soundtrack] (lyrics),cassiopeia,https://www.youtube.com/watch?v=B7ookp6BBJk
Hourglass,100 80s,7,False,looking glass - brandy (you're a fine girl) (official audio),looking glass,https://www.youtube.com/watch?v=DVx8L7a3MuE
Harvest For The World,100 80s,3,False,america - a horse with no name (official audio),rhino,https://www.youtube.com/watch?v=na47wMFfQCo
Roses Are Red,100 80s,4,False,seal - kiss from a rose (official audio),rhino,https://www.youtube.com/watch?v=3-Yh6rnOchs
Heartache,100 80s,0,False,bonnie tyler-it's a heartache (lyrics),music playlist,https://www.youtube.com/watch?v=s1JwssaUS68
Treat Her Like A Lady,100 80s,9,False,the temptations - treat her like a lady (lyrics),anaya's  project,https://www.youtube.com/watch?v=mpqF4lMzIB8
Mind Of A Toy,100 80s,0,False,mind of a toy with lyrics,michael harris,https://www.youtube.com/watch?v=RlsnzD0dR9M
I Can Dream About You,100 80s,6,False,dan hartman - i can dream about you [lyrics] (hq sound),sebastian aor,https://www.youtube.com/watch?v=KB_MjznBAdA
Promised Land,100 80s,9,False,tory lanez - the take (feat. chris brown) (official audio),tory lanez,https://www.youtube.com/watch?v=1QQTT5tktH4
Burning Bridges (On And Off And On Again),100 80s,5,False,gordon lightfoot - wreck of the edmund fitzgerald (official audio),gordon lightfoot,https://www.youtube.com/watch?v=FuzTkGyxkYI
Save The Best For Last,100 90s,9,False,after all - cher and peter cetera | lyrics,little moments,https://www.youtube.com/watch?v=VDJLmct8MNA
Johnny And Mary,100 80s,2,False,robert palmer - johnny & mary [lyrics audio hq],100% lyrics karaoké ♪,https://www.youtube.com/watch?v=vZ4fAoydWI0
Mine All Mine,100 80s,0,False,80's rnb throwback: cashflow - mine all mine (with lyrics),vinyl throwback,https://www.youtube.com/watch?v=NT_-ImDEjXU
More Than Words,100 90s,1,False,extreme - more than words (lyrics),vibersvibin,https://www.youtube.com/watch?v=Xax3DZmmX_E
When You Say Nothing At All,100 90s,2,False,when you say nothing at all (一切盡在不言中) / ronan keating [中英歌詞] lyrics (4k 5.1聲道),tonysu,https://www.youtube.com/watch?v=Y7kIVM_ZKRY
Un Homme Et Une Femme — Francis Lai,100 Ans De Musiques De Films,0,True,un homme et une femme — francis lai,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=0x4dm7OPDE4
Stressed Out,100 Airplanes,0,True,stressed out (bbop and roksteadi radio edit),100 airplanes - topic,https://www.youtube.com/watch?v=V3E0iryWstQ
Singin' In The Rain (Chantons Sous La Pluie) — Brown Nacio Herb,100 Ans De Musiques De Films,0,True,singin' in the rain (chantons sous la pluie) — brown nacio herb,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=1i8RbHlwRvE
Show Me Heaven,100 90s,6,False,led zeppelin - stairway to heaven (official audio),led zeppelin,https://www.youtube.com/watch?v=QkF3oxziUI4
Les Feux De La Rampe (Limelight) — Charlie Chaplin,100 Ans De Musiques De Films,0,True,les feux de la rampe (limelight) — charlie chaplin,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=EbehF22NGiU
You Get What You Give,100 90s,0,False,new radicals - you get what you give (lyrics),lyrics 90's,https://www.youtube.com/watch?v=oPUbrI3SZhU
Les Parapluies De Cherbourg — Michel Legrand,100 Ans De Musiques De Films,0,True,les parapluies de cherbourg — michel legrand,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=9Nm7muSfuN8
Le Pont De La Rivière Kwaï — Malcolm Arnold,100 Ans De Musiques De Films,0,True,le pont de la rivière kwaï — malcolm arnold,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=hvvZw4wxxO4
La Panthère Rose — Henry Mancini,100 Ans De Musiques De Films,0,True,la panthère rose — henry mancini,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=wYCN4N7jPDc
Lawrence D'Arabie — Maurice Jarre,100 Ans De Musiques De Films,0,True,lawrence d'arabie — maurice jarre,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=8HZT0w5CBmw
Jeux Interdits — Garcia Yepes Narciso,100 Ans De Musiques De Films,0,True,jeux interdits — garcia yepes narciso,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=vnZvtkONtwE
A L'aube Du Cinquième Jour — Ennio Morricone,100 Ans De Musiques De Films,0,True,a l'aube du cinquième jour — ennio morricone,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=6wXUbNGAB6U
Le Clan Des Siciliens — Ennio Morricone,100 Ans De Musiques De Films,0,True,le clan des siciliens — ennio morricone,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=aDn7cwdoE8Y
Le Professionnel (Chi Mai) — Ennio Morricone,100 Ans De Musiques De Films,0,True,le professionnel (chi mai) — ennio morricone,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=N0MQ65wK1Mg
La Liste De Schindler — John T Williams,100 Ans De Musiques De Films,0,True,la liste de schindler — john t williams,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=plLhnOdlrAI
Il Était Une Fois Dans L'ouest — Ennio Morricone,100 Ans De Musiques De Films,0,True,il était une fois dans l'ouest — ennio morricone,100 ans de musiques de films - topic,https://www.youtube.com/watch?v=EZ6RQsbK4V4
Jenkins: The Armed Man (A Mass for Peace): X. Agnus Dei,100 Best 20th Century Classics,4,False,karl jenkins - in caelum fero (official audio),sir karl jenkins,https://www.youtube.com/watch?v=Xrw9zkJBRhY
